"C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40","C41","C42","C43","C44","C45","C46","C47","C48","C49","C50","C51","C52","C53","C54"
43.519,44.2168,43.8515,44.084,,43.3191,44.6144,,41.0404,42.4844,44.5151,42.0824,46.1968,43.1858,,44.9782,41.0067,-4,35.2995,,31.0667,30.5363,31.1727,25.8865,26.3197,34.7445,35.7148,34.7445,37.162,37.5737,36.6118,43.1858,41.7133,41.0404,44.3162,39.7557,43.7851,34.536,39.62,40.9392,35.2995,42.7185,39.6878,47.2447,47.212,48.1893,51.0909,45.572,49.6457,,41.1751,39.9929,39.9591,38.7016
43.0524,43.8183,44.0176,43.7851,,43.2525,43.918,,41.5116,42.8187,44.2168,41.7469,46.0655,43.0858,,44.7798,41.3435,-4,35.3687,,31.3844,30.9608,31.6664,26.4999,26.572,34.536,35.6456,34.4664,37.1277,36.2673,36.4052,42.9189,41.3435,40.9055,44.0176,39.1443,43.0524,34.4664,38.6675,39.4502,34.1184,40.4666,38.7357,46.656,45.9669,47.1467,49.4522,46.6232,50.9309,,41.3098,40.3314,40.3652,38.8039
42.25,42.8855,43.019,42.4509,,42.183,42.6516,,39.8235,41.5453,42.7185,40.7031,44.9782,42.0489,,43.4524,40.7706,-4,34.8834,,31.948,31.0314,31.8072,26.716,26.3197,34.3273,35.0222,33.7698,36.6118,34.9875,35.853,41.3435,40.8718,40.2299,43.3858,38.1897,41.8812,33.0009,37.059,38.1213,32.7206,38.6675,37.745,45.0112,44.5482,45.2423,48.838,45.2093,49.3231,,40.1961,39.2803,39.1443,37.7792
41.0067,42.317,41.9147,41.5116,,41.7133,41.4108,,39.3143,40.9055,42.116,39.5521,43.918,41.4108,,42.7185,40.0268,-4,34.675,,31.8072,31.1021,31.6664,26.3197,25.9587,34.536,34.3969,33.4206,36.1983,32.9308,35.2302,40.973,39.8235,39.7557,42.5847,37.6765,40.7706,32.5803,36.9215,37.5394,31.8424,37.5394,36.6463,43.9512,43.2858,43.8848,46.4265,44.5151,48.7084,,39.62,38.5993,38.8039,36.2673
41.4444,41.7469,41.3771,40.9055,,41.3771,40.6018,,38.9061,40.1622,41.3098,38.6675,42.9523,40.7031,,42.4844,39.5181,-4,34.2925,,31.4197,30.7133,31.2433,25.7419,24.9089,34.1532,34.1532,32.5803,35.7148,31.7016,34.536,39.8574,39.7557,39.2123,41.2425,36.7151,39.8574,31.5607,,36.5774,30.9608,36.8183,35.8185,43.1191,42.7853,43.7851,45.3083,44.1836,46.4265,,39.2123,37.745,38.0529,35.7148
40.5004,40.973,40.8381,40.3314,,40.5004,40.1622,,38.1555,39.5181,40.5004,38.0529,42.4509,40.0607,,41.3098,39.0763,-4,33.9093,,30.7486,30.3238,30.8901,25.0902,24.5458,33.4206,33.2458,31.948,35.0222,32.159,33.8396,39.0422,39.5521,38.5311,40.399,36.6118,39.4162,31.1727,,35.6456,30.3592,36.0603,35.2302,42.4509,41.7805,42.7185,44.3162,43.918,44.9121,,38.3946,37.1963,37.7792,35.438
39.5521,40.3314,40.2299,39.6539,,40.0268,39.4842,,37.7107,38.872,39.7896,37.059,41.8812,39.1443,,41.9818,37.9161,-4,33.6302,,30.6071,30.2529,30.5363,24.8726,24.364,33.1759,32.6505,32.0535,34.3273,30.8194,33.3507,38.4629,38.5993,38.258,39.5521,36.8871,38.9401,28.9731,34.675,34.9528,29.8981,35.2648,34.536,41.5116,41.0404,42.25,44.4488,43.519,44.3825,,37.745,36.6807,37.4022,34.9528
39.3143,39.9929,39.3823,39.5521,,39.3483,39.1443,,37.5394,38.8039,39.3483,36.543,41.3771,39.0082,,43.019,39.2123,-4,33.4905,,30.3238,30.2884,30.3592,24.4004,23.9636,32.8608,32.159,30.9254,33.979,30.0401,32.5102,36.4052,38.1555,37.5737,39.1783,35.6456,38.5652,29.7561,34.536,34.536,29.2225,34.6055,34.0139,41.3098,40.2976,41.9147,44.1172,43.0524,46.0655,,37.9161,36.543,37.3679,34.9875
39.3143,39.5521,39.2123,38.872,,38.8039,38.5993,,36.6807,37.9161,39.1443,36.2328,41.3771,38.5311,,41.9818,38.872,-4,32.8608,,26.4278,27.9727,29.0444,21.9148,22.8316,32.6154,31.8072,30.8194,33.5604,30.2529,32.44,37.162,37.7792,36.9902,38.6334,35.2995,38.1897,28.9018,33.5604,34.2229,28.9731,34.2925,33.5604,40.7368,39.62,41.3771,43.6521,42.8521,44.3825,,37.4365,36.2673,36.9559,34.0836
37.8477,38.6675,38.8039,37.6422,,36.8871,36.9559,,34.2577,36.6807,38.6334,35.9221,40.973,37.7792,,41.5116,38.3263,-4,31.3139,,21.0683,24.5094,26.0671,18.9947,20.6254,32.3698,31.2433,30.5717,33.5604,29.8981,31.7368,36.8183,37.0246,36.543,38.7698,36.0603,38.0529,28.9018,33.6302,34.0487,28.652,33.8396,33.2808,40.7031,39.5521,40.7368,43.4857,42.7853,45.4402,,38.0529,34.8834,35.0915,33.2458
38.1897,38.3946,38.3263,37.4022,,37.0933,37.0933,,34.536,36.2673,38.3263,35.7148,40.9055,37.5737,,40.568,38.3605,-4,30.8194,,19.4405,23.3435,25.054,18.2499,20.0337,31.7016,30.9608,29.8981,32.6505,29.1869,31.5607,36.2673,36.9559,36.1983,38.0871,34.1532,37.6765,27.7578,33.2108,33.4905,28.2948,33.6302,33.0009,40.3652,38.8379,41.1078,42.8855,42.7519,44.4488,,37.9161,34.8834,35.0222,33.0709
38.4629,38.5311,38.3946,38.5993,,37.2993,38.9401,,35.2995,36.6807,38.1213,35.5764,40.2299,36.9559,,39.8913,38.1897,-4,30.3238,,19.5889,23.0511,25.0177,17.8766,19.9596,31.1021,30.3592,29.4717,32.2293,29.1869,31.1021,35.853,37.3679,36.1293,37.745,34.1184,37.4708,27.8294,32.6505,33.0009,27.8294,32.7907,32.5102,39.5521,38.1897,40.0607,41.7133,41.8812,43.918,,36.9902,34.6055,35.0915,32.7907
38.1555,38.6675,37.8477,40.0268,,38.0529,40.8043,,35.8876,37.1963,37.7792,35.0222,39.5521,36.6463,,39.8913,38.0871,-4,30.182,,19.1434,22.8316,24.7274,17.5028,19.4405,30.6071,29.5428,28.9731,31.8776,28.8305,30.4655,34.7097,36.8183,35.853,37.7107,33.5604,37.3679,28.7591,32.6505,33.2108,28.1517,33.5604,32.6505,39.9252,37.8819,40.5342,42.183,42.317,44.4819,,36.9902,34.7445,35.4034,33.1059
38.5993,38.8039,37.9161,40.3652,,38.1213,41.0067,,36.2328,37.6422,37.7792,34.7097,39.6539,36.7495,,40.568,37.6422,-4,30.0756,,18.9203,22.5753,24.5094,17.7646,19.3663,30.7486,28.9731,28.7234,31.3844,28.259,30.3947,35.7839,36.5085,35.7839,37.5737,34.3621,37.6079,29.0444,33.0709,33.6302,28.6163,34.0836,32.6505,39.9591,38.2922,41.2425,42.5847,42.9523,45.0442,,37.6422,35.0222,35.7148,33.7698
38.4287,39.0082,37.9161,40.6355,,38.5311,41.6125,,36.5774,38.0871,38.0529,35.7148,41.0067,37.745,,41.2088,39.1783,-4,33.4206,,29.2581,32.2644,29.9691,27.5068,22.978,30.8901,29.5072,28.7591,31.3844,28.3305,30.6071,35.3687,35.7839,35.5072,37.9161,34.8834,37.9845,29.3649,33.7698,34.3621,29.2581,34.9528,33.3158,40.6018,38.7357,42.384,43.1858,43.9844,45.8682,,38.5993,35.8876,36.3362,34.3621
38.7016,39.0763,38.0529,40.4666,,38.7016,41.3771,,36.8183,38.3263,38.4629,36.3362,40.973,38.5311,,41.814,40.2976,-4,38.0529,,37.162,37.059,35.2995,26.2475,25.9587,31.7016,29.6139,29.08,31.8072,28.4377,30.7486,36.0603,36.8183,35.7494,38.1897,34.9875,38.1897,29.5428,33.9093,34.8487,29.8981,35.3687,33.8047,40.7031,38.9742,42.9856,44.6475,44.5813,46.7542,,39.3483,37.1963,37.1963,34.8834
38.6675,39.3143,38.2239,40.3314,,38.9742,40.568,,37.0246,38.6334,38.5311,36.1983,40.9055,38.7698,,41.7805,40.6693,-4,39.3483,,37.7792,38.4629,35.7148,26.9679,25.5972,31.4549,30.1111,30.5363,32.3698,29.8271,31.0314,34.2577,36.8871,36.3362,38.497,35.6456,38.6675,30.5363,34.536,35.1609,30.4655,35.7839,34.188,40.7368,39.3143,43.019,45.3743,45.1763,47.8966,,39.8235,37.0933,37.4022,35.3687
39.1783,39.62,38.5993,40.7706,,39.2463,40.7031,,37.3679,38.872,38.8039,36.3362,42.0824,39.1443,,42.116,41.478,-4,40.5342,,38.872,39.8235,35.9567,27.4709,26.2475,32.2293,30.4301,30.8547,34.3273,30.9608,30.8901,35.611,37.4365,36.8183,38.6675,36.0257,39.0082,31.2433,34.8139,35.8876,31.2433,36.4741,35.0222,40.8718,39.2803,43.5522,46.4921,45.8682,48.0593,,40.568,37.4022,38.1213,36.1983
39.2803,40.1961,39.0763,40.973,,39.7896,40.7368,,37.5051,39.62,39.3823,36.8183,43.1525,39.5521,,42.7185,41.6125,-3.91901,40.7706,,39.5521,41.0404,37.2993,28.7591,27.2914,32.3346,31.0667,31.7368,33.6651,30.9608,32.0183,36.1983,37.265,37.5051,39.5521,36.7495,39.3143,31.2433,35.2302,36.543,32.0887,37.5737,35.7148,40.8718,40.7706,44.3162,46.0655,46.2953,48.6436,,41.4108,38.1213,38.5311,36.2673
39.4162,40.1622,39.1103,41.3098,,40.0268,40.973,,37.9845,40.0268,39.4162,36.8183,44.2168,39.7896,,42.7519,41.8476,-3.91901,41.9147,,40.1622,41.1078,37.5737,29.2581,27.8653,32.7907,31.4549,31.8424,36.4396,32.1238,32.159,36.2673,37.8477,37.5051,39.4162,36.9902,39.5521,31.7368,35.9912,37.0933,32.7206,38.6675,36.0603,40.3314,41.5453,45.0442,45.5061,46.6887,48.5788,,41.9147,38.5311,39.0082,36.8183
40.6018,40.2976,39.2123,41.3435,,40.0945,41.2425,,38.1213,39.9591,39.5521,36.9559,45.8353,39.6878,,42.116,42.0489,-3.91901,42.2165,,40.2976,41.5116,38.497,29.4005,27.9011,33.2108,31.8776,32.3698,37.8477,32.44,32.3698,36.2673,38.258,37.6079,39.3823,37.0933,39.7896,32.5803,36.4052,37.5051,32.6505,38.6675,36.3018,38.7698,42.5847,45.0442,45.8682,47.0486,46.0326,,41.3771,38.7698,39.3143,37.0246
39.6878,40.6018,39.8913,41.6461,,40.2299,41.3098,,38.0529,39.7217,39.5521,36.7151,45.1763,40.0945,,42.384,42.25,-3.91901,42.25,,40.2299,41.4444,38.7357,29.4005,27.8294,33.4206,32.1238,32.8257,36.4741,32.5803,32.8608,35.7148,38.0529,38.1213,39.7896,37.162,39.9591,31.8776,36.4052,37.6422,32.8958,38.8379,36.543,37.9845,42.9189,45.3743,45.2423,46.9178,45.5061,,41.7805,39.4842,39.5521,37.3679
39.9591,40.6355,39.7557,41.6461,,40.2299,41.5789,,38.258,40.0268,39.6878,37.1277,44.4488,40.7368,,42.9856,43.019,-3.91901,41.9147,,39.9252,40.4328,38.6675,30.2529,28.1517,33.4206,32.5102,32.7206,35.8876,32.2644,33.0709,36.4396,38.1213,38.1897,40.1622,38.7016,40.2299,32.9308,36.4741,37.5051,32.9308,39.1443,36.6118,36.9215,42.5178,45.7366,45.7037,47.0159,44.7798,,42.8855,40.0268,40.0607,37.5737
40.1622,40.9055,40.4328,42.1495,,41.478,43.4857,,39.0763,41.4444,39.8574,37.2993,44.7137,40.6355,,44.6475,43.3858,-3.91901,41.8476,,39.7896,40.2976,39.0082,36.0603,28.7234,33.7,32.5803,33.1759,36.543,32.44,33.4556,37.3679,38.5311,38.258,40.3652,39.1443,40.9055,33.7349,37.0246,38.258,33.5604,39.0763,37.2993,36.8183,42.6516,46.0326,45.572,47.1467,45.0442,,44.5813,41.0404,41.478,38.6675
40.9055,41.2425,40.6355,42.8521,,42.317,43.6853,,39.4162,42.1495,40.1622,37.7107,45.8353,40.8381,,43.7186,42.9189,-3.91901,42.2835,,40.0945,40.7706,39.3483,36.5085,29.1869,33.8047,33.0009,33.4206,35.9912,33.3158,33.5604,38.0187,39.2803,39.2123,40.973,39.4842,41.1751,33.7698,37.4365,38.5311,33.7,39.5521,38.1213,36.4052,42.0824,46.0655,45.0773,47.0813,44.8129,,45.2753,41.7133,42.183,39.5521
41.3771,41.6797,41.0404,42.9523,,42.0489,43.3858,,39.6878,42.2835,40.568,38.0529,45.1103,41.2425,,44.2499,43.1858,-3.91901,42.8521,,40.3652,41.0067,39.7557,35.4726,29.6495,34.675,33.3158,33.7698,35.9567,33.8047,34.2229,38.5311,40.2299,39.7557,41.1078,39.62,41.4444,33.3507,37.4365,39.0082,33.979,39.4842,38.2922,36.0948,42.2165,46.3281,45.0112,46.7869,43.9844,,45.7695,41.9818,42.5513,39.6539
41.7469,41.7133,41.1078,42.9189,,42.5178,44.0508,,39.8913,42.5513,40.9055,38.258,45.3083,41.5116,,44.6475,43.7518,-3.91901,42.5847,,40.2299,41.3098,39.9591,37.2993,30.0401,35.7839,33.8396,34.0487,36.2673,34.7792,34.3969,39.6539,40.6355,40.0268,41.4444,40.6355,41.6461,33.7,37.6422,39.1783,34.3969,39.4162,39.0082,35.3687,41.7133,47.0159,44.4819,46.6887,43.519,,46.6887,43.4857,42.5847,40.1961
41.9818,41.9818,42.0824,42.9856,,42.7853,43.7851,,40.1622,42.685,41.3771,38.6675,46.0655,41.6797,,45.1103,43.7186,-3.91901,42.9856,,40.4328,40.7368,40.2299,37.745,30.5717,35.9912,34.4664,34.536,37.2307,35.8876,34.9181,39.4162,40.5342,40.568,42.0824,41.7133,41.9147,33.9093,37.9845,39.6539,34.536,39.3823,39.4842,35.1609,42.317,46.6887,44.1172,46.5905,42.8855,,46.5905,43.7851,43.019,40.568
41.9818,42.384,42.6516,42.9856,,42.8855,43.3858,,,42.685,41.4444,38.7698,46.7215,41.8812,,46.0655,44.084,-3.91901,43.2858,,40.7031,41.0404,40.568,37.8819,31.0314,36.0603,35.0222,35.0915,37.1963,35.9567,35.5072,40.5004,40.7706,40.9392,42.7185,42.384,42.2165,34.6055,,40.0268,35.1609,40.0945,39.9591,35.853,42.7185,46.8197,44.6144,47.114,42.6516,,47.3752,44.1172,43.2525,40.9392
42.5178,42.7853,43.0858,43.3191,,42.8521,43.2525,,41.3098,42.9189,41.6797,39.3823,46.4921,42.25,,46.0983,44.2831,-3.91901,43.918,,40.8381,41.6125,40.7031,38.1213,31.5254,37.4022,35.2995,35.6456,38.3946,36.8871,35.9221,40.9392,41.1751,41.8476,43.2525,42.5847,42.7185,34.9528,38.8039,41.0404,35.7148,40.568,40.4328,35.6456,43.3191,47.0486,44.4488,47.1467,42.25,,47.5057,44.3825,43.5855,41.2425
42.4509,42.8855,43.7186,43.1858,,43.2858,43.1191,,41.7805,43.6521,41.8476,39.4502,45.7037,42.384,,46.6232,44.4157,-3.91901,43.9844,,40.9055,41.6797,40.8043,38.0871,31.4549,36.8871,35.9221,36.0603,37.6765,36.8871,36.4741,40.0945,41.5116,41.5116,43.4524,43.2191,42.25,35.5764,39.5521,41.3435,36.4052,41.1078,40.1622,35.0222,43.7518,47.1467,44.3162,47.0486,41.9818,,47.9292,44.6144,43.7518,41.5116
41.7805,42.5178,42.317,42.25,,42.6516,42.5178,,41.814,43.8515,42.116,39.5521,45.3743,42.3505,,46.5577,44.5813,-3.91901,43.7518,,40.9055,41.3771,40.7031,38.3946,32.0887,37.162,36.1983,36.3707,38.4287,37.9845,36.9559,41.8476,41.6461,41.3098,43.6521,43.6188,42.25,35.7148,39.8235,41.478,36.543,40.8381,40.5004,35.0222,44.3825,47.0159,42.9856,46.7869,41.3771,,47.5383,44.7467,43.918,41.814
39.3483,41.9147,40.568,41.3771,,41.3771,39.7557,,,43.6521,41.5789,38.7016,44.3162,41.478,,44.0508,42.4509,-3.91901,41.2425,,39.4502,38.9401,38.4629,37.2993,32.5803,36.3362,34.2229,35.611,38.3263,33.979,36.2328,37.6422,36.2328,36.8183,40.7031,37.9845,40.8043,35.0568,37.9845,39.1443,36.4741,36.6118,38.872,33.979,39.62,42.4174,37.5737,43.0524,36.8527,,41.5116,42.2835,43.6188,39.8235
,38.8039,36.9559,37.7792,,,39.2803,,38.9401,41.8476,40.5342,37.4365,40.4328,39.0763,,39.8235,37.745,-3.91901,37.2993,,35.9221,35.2648,34.536,33.2458,30.9608,34.0487,33.0009,31.8072,33.5604,32.3698,33.7349,33.0709,34.7792,33.979,36.3362,33.5604,,31.5959,34.675,32.8608,31.208,28.7591,33.3507,28.7234,32.159,34.8834,30.1111,34.7445,29.5428,,35.0915,38.1555,,
,38.5652,35.9221,37.6079,,,39.2803,,38.9742,40.2976,40.6693,37.5051,,38.8039,,39.0082,37.3336,-4,36.4052,,35.438,34.536,34.0836,32.44,30.6425,34.3273,32.5803,31.6664,33.2458,,33.4905,32.5803,34.536,,35.853,33.4905,35.9912,,,,,,,,,,,,,,,,,
34.6403,35.2995,35.0915,35.1609,,34.536,35.7494,,33.0709,34.3273,34.4664,31.5959,39.0082,34.9181,,,,,,,38.2922,34.188,35.1609,,,29.685,28.9731,28.7591,31.8776,27.2914,28.9018,32.6855,33.7349,32.5452,35.7148,31.9128,35.0915,26.788,29.9691,30.6779,26.2836,,29.5428,,35.0222,36.9559,38.7698,,40.7368,,34.3969,,,31.0667
34.536,35.1609,35.1609,35.5764,,34.4664,36.6118,,32.8608,34.0487,34.4664,31.5254,38.7698,34.7445,,,,,,,,34.1184,34.536,31.3844,,29.1157,28.7591,28.3305,32.0887,27.3273,28.5092,32.4751,33.4206,32.3698,35.1262,32.2293,34.8139,27.0398,30.1111,,,,29.2225,,34.536,36.6807,,,,,33.6651,31.8776,32.9308,30.9608
34.4664,34.8834,34.3969,35.438,,34.188,35.853,,32.7206,34.0487,34.1184,31.3139,38.4629,34.536,,,,,,,,34.188,,,22.7584,28.9731,28.3305,28.0801,32.0887,,28.1875,31.2433,33.2108,32.159,34.8139,31.5959,34.536,26.572,29.8981,30.2529,25.5972,30.6779,29.0444,,34.3273,,37.8134,38.497,40.1284,,33.9442,31.772,32.5102,30.6071
34.2577,34.8834,34.3273,35.7148,,34.3621,36.7495,,32.7206,34.0487,33.979,31.0314,38.4287,34.536,,,,,,,,34.3273,33.8396,,22.1719,,27.9727,27.7578,32.9308,26.1754,27.9727,31.7368,32.9659,31.8776,34.8139,31.2433,34.536,26.3197,29.8981,30.4301,25.6696,,,36.4052,,37.2993,38.1897,,,,,31.8776,32.8608,30.8547
34.0836,34.7445,33.979,35.5764,,34.1184,36.7495,,32.5102,33.9093,33.7698,30.9608,38.3605,34.3273,,,,,,,,,33.7698,26.5359,,,,,,26.5359,27.6502,31.0314,32.3698,31.7368,34.3273,31.0314,33.979,26.2475,29.685,30.3238,25.5249,30.6779,28.9018,36.1293,,37.2307,,,,,33.9093,31.7368,32.6505,30.5717
33.9442,34.536,33.6651,35.7148,,33.9442,36.543,,32.5803,33.7698,33.7698,30.8194,38.3946,34.536,,,,,,,,34.4664,,,,,,27.8294,32.2995,26.3918,27.7578,30.9961,32.159,31.5959,34.536,31.1727,33.8396,25.5249,29.4005,30.0401,25.4525,,28.7234,,33.979,37.162,38.1213,,39.62,,33.8047,31.6664,32.5803,30.4655
33.5604,34.3969,33.5953,35.5072,,34.0487,36.3707,,32.2995,33.7698,33.7,30.6779,38.3263,34.3969,,,,,,,,,,,,,,27.3273,32.3698,26.824,27.2914,,31.5607,31.0314,34.188,31.3139,33.979,25.9949,29.5428,29.9691,25.4525,,28.6877,35.8876,33.4556,,37.7792,,,,34.1184,31.5607,,30.3592
33.6302,34.4317,33.4905,35.438,,33.9442,36.1983,,,33.7,33.5604,30.5363,38.2239,,,,,,,,,,,27.1836,21.8413,,,26.896,,25.7419,27.4709,,32.0887,31.3139,34.0487,30.8194,33.9093,25.8142,29.4717,29.8981,25.4525,30.6071,28.5449,,33.3857,36.9559,38.7016,38.7357,40.1622,,,,32.5803,30.4655
33.3158,34.1532,33.4905,35.1609,,33.8744,36.2673,,32.2293,33.5953,33.4905,30.6071,38.258,34.3621,,,,,,,,34.536,,,21.8046,28.5449,27.1836,27.0039,30.6779,25.5611,27.2555,30.3947,31.8776,31.2433,33.8396,30.7486,33.8744,25.5249,29.5428,29.8981,,30.4655,28.4735,35.7148,33.3158,,,38.8039,40.3652,,34.188,,32.5102,30.4655
33.1409,34.188,33.3857,35.0222,,33.9442,35.7148,,32.44,33.9093,33.3857,30.5363,37.9503,34.1532,,,,,,,,34.4664,33.3507,26.3918,,,27.2555,27.3273,32.7907,26.2475,27.0398,,31.5254,31.0314,33.7698,30.7486,33.4905,25.7057,29.6139,29.9691,25.5972,30.8194,28.5449,35.8185,,37.059,38.3946,38.7016,40.2299,,34.2925,31.8776,32.5803,30.5363
33.4905,34.188,,35.2995,,34.3969,35.0222,,32.6154,34.3621,33.5604,30.6071,37.9161,34.1184,,,,,35.2302,,,34.3621,33.1409,26.4639,22.6852,,,26.608,,26.3918,27.0758,,31.5254,31.1021,33.8047,30.3238,33.7698,25.8865,29.6139,30.1111,25.6334,30.9608,28.7948,35.5072,33.4556,,,38.5311,40.0945,,34.0836,,33.0709,30.7486
33.4206,34.188,33.0709,35.5418,,34.536,34.7792,,33.1409,34.9875,33.6651,30.5717,37.9503,34.0487,,,,,,,35.6802,,32.8608,30.0401,22.3187,27.7578,27.0398,26.788,32.6154,26.644,27.1117,30.3947,31.2786,31.1021,33.6302,30.3947,33.5953,25.5249,29.5784,30.182,,,28.6877,,,,,,,,33.6302,32.5102,33.1059,30.8547
33.2808,34.0836,33.0709,35.3687,,34.5012,34.675,,32.8257,34.8139,33.5604,30.5363,38.0529,33.7,,,,,35.5418,,,33.9093,32.6855,,22.502,,,,32.6154,26.1032,27.0398,30.4655,31.1727,30.8901,33.7698,30.6779,33.7698,25.5972,,29.8981,,,28.5806,,,,,,,,33.4556,32.5102,32.9659,30.6071
33.4905,33.979,33.0709,35.0222,,34.3969,34.536,,33.0709,35.2302,33.4556,30.5363,37.5737,33.7698,,,,,,,,33.979,33.0009,,22.4653,,,27.4709,32.2293,25.8865,27.0758,,31.8072,31.3139,33.4905,30.9608,33.5604,24.364,29.3293,,,,,,,,,,,,,,33.0709,30.6071
33.3857,34.3969,32.9659,35.0915,,34.536,34.3969,,33.3158,35.2995,33.6302,30.4655,37.2993,33.979,,,,,,,,,,30.8901,22.6852,,,,31.4549,26.3197,27.1836,,31.6312,31.5959,34.1184,31.1727,33.5604,25.3801,29.685,30.1111,25.9587,31.3139,28.8305,34.188,34.2925,36.9559,37.7792,38.7016,38.497,,34.536,33.2808,33.4206,30.8901
33.4905,34.4317,33.2808,35.2648,,34.6055,34.6055,,33.6302,35.7839,33.979,31.2786,37.7107,,,36.3707,30.0401,,37.0246,,38.1213,32.7206,37.0933,33.0709,27.0398,31.2786,30.6779,27.9011,32.2293,27.2914,27.6144,31.4549,31.8072,32.0887,34.2229,31.948,34.188,26.608,30.1465,30.5363,,,29.3293,34.188,34.2577,37.3679,38.2239,39.0082,37.5051,,34.8834,33.5254,34.0487,31.3844
34.2577,35.2302,35.6456,35.7148,,34.536,34.536,,33.2108,34.536,34.3273,32.2644,39.1783,34.8139,,36.543,20.7362,,37.8819,,40.1284,34.536,36.8183,32.7907,25.3801,31.208,30.5363,29.7205,32.3698,28.9731,30.6779,31.3844,34.1184,31.8072,36.0257,32.3698,34.8139,26.824,30.3592,31.0667,27.0398,31.9128,29.8981,27.9369,35.0915,37.8819,38.4629,39.2803,37.3336,,33.9442,33.9442,34.3969,31.8776
33.4905,34.7445,33.8396,35.8876,,35.1609,35.1609,,34.188,36.2673,34.536,31.7368,38.3605,35.0222,,35.3687,21.0683,,36.5085,,38.1897,34.0836,35.0915,31.4549,23.1974,29.4005,28.7234,27.7578,32.5803,25.9587,28.1159,31.208,32.2293,32.2644,34.7792,32.3346,34.6055,27.2914,30.7133,31.208,27.4709,32.2644,29.9691,32.5803,34.9528,38.0187,38.5311,39.3823,37.2307,,35.2302,34.188,34.6055,32.2644
33.7698,34.9528,34.0139,36.0603,,35.2995,35.2995,,34.3273,35.9912,34.6055,,38.3605,35.1262,,,,,35.7148,,35.853,34.0487,32.8257,28.402,24.1457,29.5428,27.0039,27.8294,32.4751,28.1159,28.402,31.9128,32.4049,32.2293,35.1609,32.5803,34.8834,27.9727,31.0667,31.5959,27.7578,32.6154,30.6071,32.6505,35.5072,38.1897,37.9845,36.543,35.9912,,34.7445,33.7349,34.536,32.44
34.1532,35.2302,34.2229,36.1293,,35.438,35.5072,,34.536,36.3707,34.8139,32.0887,38.5993,35.438,,,,,36.5085,,36.3362,35.0915,34.0487,31.4902,24.4004,30.0401,27.9011,28.9731,31.948,28.259,28.5449,32.44,32.6855,32.5102,35.3341,33.2458,35.0915,27.9727,31.2433,31.772,28.1875,33.2108,30.8901,31.9832,35.853,36.6118,36.7495,34.536,35.0568,,32.9308,33.2108,34.2577,32.5803
34.3273,35.2995,34.536,36.3362,,35.6802,35.6456,,34.536,36.1983,34.9528,32.3698,39.1443,35.438,,,,,36.4741,,37.2993,35.438,35.2302,32.6855,26.68,30.3238,29.3293,29.1869,31.948,28.5092,29.1157,33.5254,33.0009,32.8608,35.6456,33.8396,35.3687,28.402,31.4549,32.2644,28.6163,33.4905,31.2433,31.4549,36.8527,35.7839,35.9221,33.7698,34.3621,,32.2293,32.7206,33.8396,32.6505
34.536,35.438,34.6403,35.9912,,35.7839,35.611,,34.675,36.7151,35.0222,32.44,37.8477,35.438,,,,,36.2673,,36.543,35.2995,34.9875,32.2293,26.3197,30.5363,29.4361,29.6139,32.8608,29.4361,29.3293,32.8608,33.0709,33.0009,35.9221,33.9093,35.438,28.7234,31.5959,32.2644,28.7591,33.2808,31.2786,31.1021,36.1638,39.0082,36.6807,37.6422,34.8139,,34.3273,34.2577,34.7445,32.8958
34.2925,35.438,34.536,35.8185,,35.6456,35.5072,,34.6055,36.8871,35.1955,32.5102,38.5652,35.2995,,34.9528,,,36.2673,,37.2307,34.536,35.5072,32.5452,26.68,30.3947,29.7916,30.182,32.2995,29.5784,29.6139,33.0709,33.5254,33.2808,36.2673,34.3273,35.7839,28.9731,31.8776,32.7206,28.8661,33.6302,31.6664,30.9961,35.853,38.9742,37.2307,38.4287,34.8834,,36.4741,34.536,35.0915,33.0709
34.7445,35.7148,35.0568,35.8185,,35.7148,35.4034,,34.7445,36.8183,35.1609,32.44,39.1783,35.2302,,29.7561,,,36.4052,,36.6807,34.3273,35.5072,32.44,26.9679,31.8072,29.9691,30.2884,32.7907,30.1111,30.2175,34.2229,33.8047,33.5604,36.7151,34.3969,35.6456,28.9731,,32.8608,29.1157,33.1409,32.0183,30.7486,35.9912,38.7698,36.8871,38.3263,34.536,,36.5085,34.536,35.0915,33.2458
34.7097,35.6456,34.8834,35.853,,35.7839,35.438,,34.6055,36.8871,35.0915,32.44,39.3823,35.2302,,29.3293,,,36.4052,,36.2673,35.0568,35.7839,32.1941,26.5359,31.3139,30.182,30.3947,33.5604,30.2529,30.1465,34.0487,33.7698,33.4905,36.7839,34.536,35.5764,29.2581,32.0887,32.9308,29.2938,33.3507,32.1941,30.2529,35.2995,38.7357,36.1293,38.0529,34.1184,,37.162,34.536,35.0915,33.2458
